source,dest,time
25982,25998,20090409
36218,29279,20090520
34824,32011,20090310
29032,35884,20090724
33016,48887,20090706
35207,35884,20090529
32038,33191,20090414
25982,33189,20090313
50487,47667,20090714
25982,33119,20090625
25982,33191,20090312
31030,25982,20090606
32992,34206,20090617
31878,38217,20090726
33087,32720,20090323
30161,32777,20090408
32716,33087,20090325
36930,36929,20090504
32776,36929,20090407
36925,36928,20090516
32720,32719,20090324
28781,28781,20090220
36251,36929,20090411
28781,28781,20090217
33208,33087,20090513
29779,29779,20090315
36930,32720,20090412
36929,33189,20090411
32720,36928,20090410
32209,29135,20070614
29136,29135,20070620
25365,32433,20080105
27798,25604,20070424
26005,29135,20070430
32433,25786,20080104
29139,29135,20070716
32721,32721,20070424
29137,25467,20070427
29135,25467,20070608
29137,25604,20070425
28051,47895,20070613
23705,32776,20080111
28051,23706,20080204
32433,23705,20071128
28850,23706,20071127
29135,26225,20080125
29135,29135,20070709
25786,29135,20080201
27798,25467,20080124
28046,23705,20070514
26005,25604,20080126
25603,29135,20070425
32433,23708,20071220
29139,29135,20070706
25603,25531,20070426
25602,32433,20071129
32433,25604,20070430
25541,32433,20070428
32433,47895,20070612
32433,25604,20070714
29140,29135,20070531
29135,23705,20070602
29136,25785,20080107
29135,29137,20070509
29136,29140,20070512
28852,25604,20080123
25366,29135,20070512
26889,29135,20070528
32433,23705,20071129
29139,29139,20070521
28051,32433,20071221
28863,25467,20070602
24432,25604,20070425
29134,28878,20070531
25971,25987,20070526
32776,25987,20070604
25971,59888,20070602
32433,25987,20070528
29135,40619,20070529
64422,38260,20090305
38261,64422,20090212
46389,64422,20090216
64422,39135,20090309
46389,64422,20090120
39557,64422,20090114
37760,64422,20090118
39557,64422,20090131
38325,64422,20090312
38261,64422,20090315
38261,64422,20090310
37760,64422,20090121
64422,36605,20090224
46389,64422,20090223
38261,64422,20090224
32929,27443,20090321
33154,33111,20090113
64422,38261,20090225
64422,38260,20090201
38820,64422,20090308
38261,64422,20090317
38859,28045,20090116
38261,64422,20090211
26008,39557,20090116
60901,60929,20090225
48812,29135,20090311
48812,29135,20090504
28051,32433,20070626
48810,48805,20090401
32776,47663,20090330
32776,29134,20090323
50740,29135,20090423
26006,29135,20090515
28962,48811,20090416
32736,29135,20070606
29134,50524,20090307
48812,32720,20090408
54076,48811,20090404
29134,29134,20070524
32775,48806,20090327
50009,47663,20090414
32433,28051,20070607
31386,28051,20070620
48812,29135,20090419
32433,32433,20071128
32433,50009,20090424
32776,48805,20090402
29135,29135,20080731
29687,48810,20090403
29135,48805,20090413
50742,54771,20090404
29134,48812,20090319
32776,48805,20090316
29135,50523,20090322
48812,29135,20090330
32776,29135,20090310
48812,29135,20090328
29135,28051,20070625
48811,29135,20090319
50007,50650,20090426
50007,29135,20090427
28051,32433,20070625
48805,29135,20090330
29135,50009,20090505
41184,29135,20090507
48812,29135,20090310
48811,29134,20090414
28051,29135,20080516
48811,29134,20090320
29134,47660,20090510
27818,28851,20070913
30872,29138,20070920
27515,29138,20070906
30877,28851,20071006
28852,28851,20071008
28852,29138,20071006
28049,31032,20070919
32433,29630,20071002
28049,28851,20071009
28852,28851,20070914
33016,28107,20070903
29140,28851,20070921
52837,53299,20090221
31256,32720,20090207
14667,14324,20090719
25982,28941,20090213
25982,27724,20090215
25587,21708,20090211
31407,14667,20090718
25981,25982,20090214
25592,25981,20090317
13000,14667,20090720
25982,24754,20090210
25365,26485,20090305
14496,21501,20090717
23870,33077,20090215
25593,25592,20090317
26242,30376,20090317
28940,26873,20090213
14666,16874,20090711
28044,28044,20090709
21111,31370,20090206
28045,12726,20090709
21150,25608,20090714
25614,38675,20090718
60103,60553,20090711
60591,44021,20090709
36280,28044,20070430
38313,20979,20070505
52793,52793,20070504
32721,32433,20070801
32776,28051,20070806
49385,49297,20090516
46170,49307,20090613
46570,49297,20090528
48262,48707,20090524
49385,48707,20090823
33203,49297,20090731
29136,31988,20090910
32433,51924,20080927
29135,32789,20081006
34235,49702,20081006
16923,16923,20090222
16923,16923,20090210
16923,16923,20090228
16923,16923,20090411
16923,16923,20090331
16923,16923,20090421
30877,16923,20090209
16924,33191,20090419
16924,16923,20090315
16923,16923,20090211
16923,16923,20090305
16923,16923,20090318
33087,16923,20090420
16923,16923,20090215
16923,16923,20090226
16923,16923,20090311
16923,28667,20090402
16923,16923,20090414
33193,16923,20090216
16923,16923,20090313
29135,16923,20090407
16923,16923,20090217
16923,16923,20090214
32777,16923,20090413
16923,33191,20090222
16923,16923,20090316
16923,16923,20090418
16923,16923,20090225
16923,32038,20090426
16924,16923,20090303
33190,16923,20090302
16923,16923,20090415
16923,30877,20090416
16923,16923,20090219
16923,16923,20090409
16923,16923,20090319
16923,16923,20090322
16923,33193,20090215
16923,16923,20090321
16923,16923,20090209
16923,16923,20090405
16923,16923,20090407
16923,16923,20090302
16923,16923,20090221
16923,16923,20090307
31961,16923,20090426
16923,33191,20090308
32721,16923,20090309
16923,28667,20090426
30877,16923,20090217
16923,16923,20090420
16923,33191,20090301
16923,16923,20090312
16923,16923,20090330
16923,16923,20090223
16923,16923,20090406
16923,16923,20090317
16923,25785,20090216
16923,16923,20090308
16923,16923,20090401
32721,16923,20090316
16923,16923,20090212
32777,16923,20090223
16923,16923,20090228
16923,16923,20090224
16923,16923,20090304
16923,16923,20090310
16923,16923,20090218
16923,16923,20090413
20607,28667,20090422
16923,32719,20090406
16923,33191,20090322
33361,35729,20081201
34112,35729,20081203
35722,34112,20081106
33528,33361,20081105
34112,34109,20081203
33363,33527,20081123
33286,33361,20081115
34293,33361,20081025
34111,35728,20081119
34109,34415,20081112
33362,36230,20081024
34112,34293,20081116
33298,33527,20081121
33526,33361,20081113
30624,33361,20081023
51787,51030,20080603
30319,30994,20090124
31008,52846,20081026
30972,53767,20080718
31165,29135,20090113
32433,29135,20080915
28864,29135,20090222
29137,30373,20090207
29135,52846,20080904
31930,29135,20081217
52846,52846,20080811
31854,29135,20081021
32992,29135,20080913
29135,30994,20090216
31803,29135,20081212
30963,29135,20090117
53538,53551,20081105
31065,31061,20090215
29257,31612,20080404
52846,30645,20080712
47889,52846,20080601
50240,29135,20080512
28051,31113,20090112
30710,29135,20081118
52828,29134,20080817
28879,30918,20090116
52840,26417,20080621
29135,30994,20090202
32433,30994,20090203
31919,52846,20080528
30653,29135,20090213
52827,52842,20090122
29136,31143,20081122
34207,29135,20090126
32433,30710,20081201
52846,50240,20081001
29135,30887,20080718
32433,29135,20081002
30901,50867,20080517
32433,46504,20081105
30579,30708,20081018
31953,29135,20081128
53539,55413,20080621
30536,32433,20081128
32433,30918,20081008
31799,29135,20090112
51787,46262,20080405
32111,29135,20090217
53539,53537,20080523
31141,29135,20090206
33107,29134,20080921
53551,52846,20080929
52845,50241,20081220
50869,51787,20080523
31799,29135,20081229
30896,30918,20081022
31820,32038,20081226
29137,30918,20081203
28050,29135,20081031
46635,52846,20080602
32433,29135,20080630
29135,29135,20080919
52846,52846,20080527
28051,30918,20081127
52845,52846,20080729
28612,31113,20090111
31799,29135,20090121
31799,32433,20081120
28878,30993,20090210
58315,52828,20080620
31614,29135,20090203
30852,29135,20090216
31212,30918,20081015
29135,29135,20080913
29136,30918,20081229
31828,30994,20090214
52828,50240,20080518
29134,30704,20080915
30323,35865,20080713
28864,26484,20080521
52846,52846,20080728
29136,29135,20081102
31114,29135,20081125
31853,31113,20090120
34257,53551,20080714
51035,51035,20080603
50870,52842,20080517
29135,36882,20080402
30918,29135,20080916
31612,29134,20090208
31235,29135,20080918
52846,28864,20080605
29921,32433,20081015
31799,29135,20090119
28879,29135,20080917
52846,52846,20090122
52828,53724,20080602
52846,51753,20080602
31852,29135,20081223
30852,29135,20081211
31261,29134,20080919
25048,25367,20080412
31829,28613,20080712
52846,52827,20080908
29135,30918,20081224
31112,30917,20081230
30900,29135,20081119
36507,29135,20080614
52900,53551,20080719
30852,29135,20081024
49494,52846,20080629
32721,29135,20090101
52846,53551,20080812
28847,30918,20081014
32433,30710,20080916
53551,53551,20081228
30963,29135,20090128
46262,51034,20080518
52828,52846,20080816
51429,50869,20080523
30852,29135,20081124
31241,31631,20090116
30917,29135,20081023
53537,52843,20080923
26008,30324,20081019
29136,30918,20081023
51752,50241,20081224
29135,52846,20080521
29135,31113,20081118
29136,30465,20081020
29137,29137,20081122
29135,30710,20081216
52842,53724,20080510
32111,52843,20090215
31852,29135,20081225
31804,30465,20081017
30465,30918,20081016
30711,29135,20081024
52846,28864,20080521
31235,30994,20090125
52846,50232,20080706
36887,29135,20081120
31105,29135,20081209
30918,29135,20081020
33022,48969,20081213
52846,28612,20080614
28742,30710,20081104
28864,30710,20080605
31801,29135,20081204
31854,30918,20081208
29134,53551,20081101
31110,29135,20080605
32433,30918,20081103
30710,29135,20081127
29135,53551,20080605
31850,29135,20081107
31615,30994,20090211
29937,29134,20081014
31101,29135,20081203
40543,52846,20090118
32433,30918,20080919
30710,30710,20081126
52846,53755,20080716
52846,57822,20080531
31105,29135,20081210
51034,52846,20080622
31114,30704,20081018
30710,29135,20080917
52846,53551,20080529
30710,53551,20081228
29137,29134,20090106
58107,52846,20080531
31667,32433,20081117
31113,29135,20081009
29135,30710,20081125
50961,29135,20080712
48969,52846,20080427
51787,51429,20080523
29135,30918,20080917
30918,30852,20080802
30603,30918,20081013
25363,29785,20080713
32433,30710,20081202
51752,37230,20080601
30852,29135,20081008
29664,52846,20081221
31851,31113,20090114
31848,31113,20090118
30711,32433,20081201
52846,46165,20080517
51787,52846,20080725
31113,30710,20080803
31666,29135,20081129
52846,29135,20081101
31113,29135,20090115
29135,30918,20081012
53551,52841,20080723
31950,31751,20080920
29137,30918,20081124
29136,32717,20081231
52846,50961,20080615
26130,30918,20080516
32433,31113,20081222
52846,52843,20080727
31614,29135,20090207
26007,29135,20080521
29136,32433,20080422
32433,30918,20081006
47408,29135,20081214
30970,30643,20080822
30653,30956,20080822
26171,23278,20080822
30323,30643,20080823
29135,30147,20080601
29134,29134,20080526
29134,29134,20080529
30928,30738,20080529
32429,33111,20080526
25578,25578,20080601
32431,35821,20070619
32433,60553,20070713
35780,34107,20080630
29135,35821,20070718
32776,35821,20080430
29135,35821,20070710
29135,35821,20080606
29135,35821,20070618
29522,29135,20080519
35821,35821,20071125
57893,57514,20091224
29135,60103,20080705
33276,29135,20080709
29524,26007,20080628
29135,35821,20080701
30691,29135,20080621
32721,60553,20080404
57942,29135,20080622
57386,59164,20090409
30560,60103,20080619
29524,29135,20070615
35821,29135,20070612
60553,60103,20080511
29135,29640,20070518
60552,60553,20070714
60103,58815,20080608
35821,29135,20080403
29135,60553,20080628
29135,35821,20070611
29135,35821,20080612
60103,29135,20080517
60103,35821,20080518
60552,59164,20080627
29523,29135,20080630
29135,35821,20080630
60104,29135,20090412
29135,60553,20090118
35821,29135,20070413
35821,32433,20080611
29135,29135,20070416
29135,60553,20071201
35821,35821,20080720
32433,35821,20071122
30755,32433,20080702
60553,35821,20071124
58815,35821,20080629
29135,35821,20070615
29531,60553,20071019
32721,35821,20080403
58823,29640,20070715
60552,59164,20090414
32721,35821,20080519
57419,59164,20090407
35821,29135,20080707
60103,49308,20071021
35821,29135,20070719
35821,60553,20071027
29135,60553,20080607
29135,35821,20071022
60553,35821,20080406
29131,32433,20080428
59164,60103,20090410
35821,29135,20071129
32433,35821,20070717
35821,29135,20080430
29135,29523,20071127
34207,29135,20080630
32721,35821,20071017
35821,32433,20071127
60553,29135,20071201
35821,32776,20080613
35821,29135,20070716
51266,60103,20090416
32249,29135,20071010
35821,29135,20080610
32433,35821,20070613
31988,35821,20080708
59164,60103,20090408
33188,29135,20080627
29135,35821,20080512
31919,31953,20000101
29135,35821,20070614
29136,32433,20080622
29135,60553,20080516
35821,32433,20080520
29640,29135,20080703
29135,29137,20080628
35821,32433,20080708
60103,59164,20080619
29134,35821,20080627
35821,29135,20080607
60103,60103,20090411
54810,58102,20080615
29135,35821,20070716
29135,35821,20080513
35821,29135,20080508
35821,29135,20080617
32776,60553,20080509
35821,32433,20080515
29137,29135,20080628
24637,35821,20080630
35821,29135,20070718
32433,35821,20071016
60553,60553,20080511
35821,35780,20071128
48135,35821,20070520
60103,60553,20090829
35821,60553,20080614
58815,29135,20071015
59164,59164,20090413
47884,37514,20080622
29640,29135,20080509
35821,35821,20080429
35821,32433,20071024
29134,60553,20090412
29135,35821,20080707
60553,60553,20080614
35821,29135,20080617
29135,35821,20080703
35821,32433,20071025
35821,29135,20071123
29135,35821,20080719
35821,32433,20071126
35821,29135,20070711
35195,32433,20071023
29135,35821,20070612
36325,32433,20080513
29523,35821,20080613
29135,35821,20080428
60103,35821,20080706
35158,29135,20071019
32433,35821,20071009
60103,29135,20071013
40647,60103,20090415
32433,35781,20070719
26007,29135,20080628
29135,35821,20080514
29135,60103,20080517
35821,29135,20070619
35821,32433,20080709
60553,35821,20080511
60552,59164,20090416
29134,32433,20071017
31113,29135,20090729
29135,29523,20080613
33277,60103,20070715
35821,32433,20080514
35821,29135,20070614
29135,35821,20080617
60553,60553,20090830
35821,47895,20070613
60553,60553,20080405
29135,60553,20080515
32433,35821,20080616
29135,35821,20080610
29527,30260,20070616
29135,60103,20071123
30739,35821,20070519
32433,35821,20070412
29135,35821,20080504
58844,60553,20090407
35821,29135,20070521
35821,29135,20080407
29135,35821,20080704
60553,60103,20090417
28051,29135,20080516
29135,35821,20080702
35822,29134,20070620
58814,21496,20080608
35821,29135,20080705
35821,32745,20080701
29135,35821,20071126
29135,31113,20090728
29638,60553,20071012
59164,60553,20090414
29135,35821,20071023
60553,35821,20080609
36977,40424,20070617
59480,46086,20070801
62147,33512,20070806
34256,58587,20070802
57823,29135,20070810
36237,33511,20070803
37344,59481,20070806
34076,33510,20070805
34114,36564,20070806
35729,34449,20070801
33364,33510,20070802
33510,59480,20070807
33510,35729,20070809
32433,33510,20070731
35728,33512,20070804
62147,33511,20070807
34256,59480,20070805
33276,35729,20070802
57704,33512,20070808
36479,36242,20070803
33510,59481,20070809
34076,59480,20070731
33364,33512,20070809
60553,29135,20080820
63031,63007,20080922
60637,56951,20080917
63031,65909,20080930
62614,63306,20080927
60638,63306,20080923
58815,60553,20080908
62989,60637,20080905
63031,63031,20080729
60424,63031,20080806
60048,63007,20080925
61052,60553,20080907
63031,60553,20080924
21254,63031,20080823
58844,63031,20080915
63031,63031,20081005
63031,63031,20080808
62950,62951,20080805
62687,60103,20080819
63007,63031,20080927
63031,60103,20080906
58814,60553,20080909
63031,63031,20080922
60075,63031,20080911
63031,63031,20080912
50678,60553,20080914
63031,63031,20080920
60637,60553,20080902
62987,63007,20080825
60318,45616,20080918
63031,63306,20080730
63031,62987,20080914
60591,63031,20080914
63030,63031,20081006
29136,29138,20070623
29136,29547,20070417
29135,29138,20070618
29138,29547,20070419
29138,29135,20070614
29140,32433,20070416
28862,29135,20070417
29138,29135,20070619
29137,29138,20070613
28050,29135,20070617
28051,29135,20070416
29136,29135,20070421
29135,29547,20070416
29137,29138,20070617
28051,29896,20070417
28861,29135,20070418
28863,29140,20070615
28781,29135,20070422
32776,33076,20070623
29139,29134,20070624
29136,29547,20070421
30874,28781,20070415
29135,29135,20070419
28781,29135,20070418
29135,29135,20070421
29138,28781,20070622
29136,32717,20090920
23705,32776,20090220
25614,25539,20090219
32721,49540,20090109
29136,29135,20090915
28852,25356,20090209
23708,21867,20090124
31988,29135,20090925
29137,29135,20090919
29137,31988,20090928
30873,28046,20090110
32775,25467,20090220
33153,33154,20090610
49540,28050,20090110
29137,29135,20090923
25604,41001,20090126
29135,31988,20090924
29135,25604,20090203
23705,33286,20090130
29137,31988,20090922
25995,23707,20090125
30580,32433,20090325
29137,29137,20090924
29135,31988,20090923
35303,31281,20081027
31935,33842,20081027
35304,31935,20081212
32433,32433,20080901
31293,31292,20080808
29506,29506,20080802
31988,29135,20080807
32433,32433,20080519
21180,22273,20080524
33111,29135,20080529
32433,35303,20080731
31988,29135,20080730
29136,33111,20080717
33443,33452,20080629
29135,29135,20080528
29135,33111,20080605
29137,31988,20080724
29135,29135,20080630
29135,33111,20080624
32433,32433,20080803
29135,33111,20080709
31988,29135,20080815
29135,33154,20080603
29135,32433,20080716
29135,33111,20080710
29135,31293,20080819
31988,30691,20080726
29135,33118,20080715
30691,29135,20080812
33111,29134,20080705
29135,28051,20080819
30691,30691,20080814
32776,32776,20080521
33111,29135,20080711
33111,29135,20080522
29135,31292,20080820
29135,39810,20080523
33111,32433,20080521
28050,28050,20080711
29134,33111,20080716
29135,29505,20080809
29135,29135,20080715
31988,29135,20080801
33911,33911,20080817
66561,29135,20080530
29135,31135,20080824
29135,29135,20080806
33111,28051,20080621
71330,32721,20080619
33111,29135,20080624
29135,31988,20080720
31989,29506,20080807
29135,33111,20080702
33111,30122,20080629
32433,33118,20070720
27801,25884,20071229
27724,38314,20080101
25901,29574,20080128
25497,52453,20071208
26128,25881,20071211
23551,22629,20071226
32433,25881,20071207
33022,27724,20080115
25990,27724,20071231
25972,25977,20080216
28458,25881,20071210
25881,25497,20071216
36612,36506,20091009
27046,26087,20071226
28864,26129,20071230
27722,32197,20080223
27722,26086,20080315
26124,27670,20080316
26131,51616,20080105
27722,27722,20071201
32433,26086,20071130
26129,27669,20071202
27669,27047,20080107
29135,33111,20080718
37028,27981,20080720
33947,29135,20080819
29137,29135,20080807
30162,30162,20080817
29135,29135,20080816
28051,29135,20080815
31855,31622,20080829
29137,29135,20080820
43602,47055,20080823
32433,32433,20080714
32038,32433,20071129
32433,25364,20080522
25982,25364,20080621
25595,25593,20080309
25982,25367,20071215
29698,29625,20080628
25982,23858,20080312
25982,25981,20080404
25982,29670,20080710
29950,31134,20080630
25590,25982,20080227
25979,26446,20080702
26446,25982,20080815
25982,46610,20071221
29901,28256,20080629
24432,38188,20080810
27943,25593,20080112
29546,29135,20080522
25687,25690,20080326
25980,26004,20080323
25982,25981,20080701
25591,26225,20080707
25985,28853,20080224
40731,41018,20080813
28864,25996,20080713
26059,26008,20080214
27889,28868,20080328
32067,28809,20090216
27227,45382,20081028
33747,32068,20081115
43671,33747,20081226
32693,36273,20090314
44677,33747,20090123
44542,30805,20090205
45336,32068,20090203
32067,28793,20081214
30804,15180,20081122
40647,37213,20090312
32067,45183,20081203
44542,33747,20090213
33747,32069,20090318
43299,33747,20081209
43298,30805,20090122
44542,33747,20090305
30805,33747,20081108
42113,30804,20090311
32068,30804,20081119
33747,15677,20081207
30805,30804,20090131
44542,33747,20090304
33747,45183,20081118
32068,45382,20081106
30826,33747,20081211
15202,45450,20090209
43287,30806,20081111
29863,15180,20081227
43291,32067,20081205
45336,33747,20090212
43213,33747,20090224
45336,32067,20081117
45334,45323,20090228
34308,36336,20090321
45183,33747,20090301
32068,32197,20081024
45183,33747,20090308
44542,45382,20090226
43290,33747,20081121
33747,32492,20090109
45449,32068,20081204
44542,32068,20081203
32067,28785,20090303
30805,30830,20090307
32068,33747,20081113
45184,32068,20090211
45449,33747,20081201
30805,44542,20081204
32067,33747,20090219
32068,45183,20081201
26759,26759,20090123
32068,15450,20081109
30805,33747,20081206
32068,33747,20081102
32067,45183,20090228
44542,27227,20090318
43289,40647,20090312
44542,30805,20081118
15203,45382,20081116
43300,33747,20081031
15901,45382,20081026
45183,32068,20090202
44542,40806,20090120
30806,30805,20090321
45336,45382,20090302
45336,30805,20081107
45336,30805,20090204
44542,33747,20081208
30805,45382,20081103
33047,39275,20090321
27227,33747,20081112
30807,15180,20090208
44542,33747,20081027
44542,30805,20090210
12987,12988,20090208
32068,36326,20090213
44542,33747,20090217
44542,33747,20090225
44542,15179,20090209
45183,40654,20090310
15179,12988,20081228
44501,33747,20090317
30805,15452,20081026
43300,33747,20090228
43289,30805,20081103
32068,30805,20081209
42113,32068,20081222
32068,30866,20090212
33747,45183,20081202
30805,30807,20090222
43286,30805,20090121
33747,15451,20081116
15452,45382,20081207
32068,45450,20081104
43290,45450,20081225
45336,33747,20090306
33747,45450,20081031
45184,32067,20081212
45183,33747,20090220
15181,15452,20081123
32068,36341,20090211
32068,33747,20081201
12988,33747,20081109
27227,33747,20081029
33747,33747,20090215
45336,43533,20090312
45336,33747,20090108
38503,33747,20081231
44849,30805,20090309
45140,45382,20090306
32068,45382,20090206
32067,28806,20090205
32067,45382,20081209
43532,33747,20090227
43289,36988,20081223
44542,33747,20090302
43299,33747,20090120
32067,15452,20081214
30805,50456,20090214
51023,33747,20090214
44542,30804,20090226
45140,45382,20081223
32068,45382,20090202
44542,33747,20090218
32067,25286,20090221
43299,32068,20081120
32068,30805,20081025
43289,15180,20081224
32068,33747,20090315
30804,33747,20090207
44542,32067,20081104
32068,12987,20081213
40654,45450,20081222
44542,33747,20090303
30805,45183,20081211
45334,45450,20090119
44542,33747,20081030
43289,32068,20090201
45336,44542,20090304
44542,30745,20090321
44680,30804,20081028
36343,44542,20081105
44542,32067,20090223
32068,45382,20081120
32067,45382,20090216
43327,33747,20090319
44542,30804,20090216
43275,33747,20090119
44542,33747,20090206
27227,44542,20081121
59480,46086,20070801
62147,33512,20070806
34256,58587,20070802
57823,29135,20070810
36237,33511,20070803
37344,59481,20070806
34076,33510,20070805
34114,36564,20070806
35729,34449,20070801
33364,33510,20070802
33510,59480,20070807
33510,35729,20070809
32433,33510,20070731
35728,33512,20070804
62147,33511,20070807
34256,59480,20070805
33276,35729,20070802
57704,33512,20070808
36479,36242,20070803
33510,59481,20070809
34076,59480,20070731
33364,33512,20070809
28491,28491,20080301
28642,26086,20071229
25883,26086,20071208
27724,26086,20080301
27362,27722,20080119
27383,25971,20080222
27724,27724,20080115
26130,27670,20080302
26129,51499,20080105
27724,27722,20071204
27722,28864,20080223
32433,64460,20071214
29136,30918,20080320
28491,27723,20080301
29136,27722,20071130
27724,25896,20071226
25985,49940,20080107
27722,27724,20071201
32776,32776,20080115
35609,26086,20071214
30888,32433,20080320
27724,27722,20080319
72942,66345,20090118
33200,32717,20090109
34207,34485,20090114
32789,34107,20090107
32720,36929,20090109
32348,36928,20090112
34207,28874,20081223
33213,33016,20081222
33214,33087,20081218
34207,33087,20081210
32770,33191,20081031
33200,34207,20081114
34207,33191,20081215
33199,32785,20081123
3351,32777,20081106
33101,32777,20081209
33014,33191,20081029
34207,33086,20081103
32425,23987,20081119
34255,33201,20081124
29135,34207,20081031
33201,30877,20081125
28863,33222,20081203
32776,27184,20081107
27818,32891,20081028
35209,33030,20081112
32038,34530,20081112
32720,34207,20081113
33945,32720,20081029
33457,34207,20081121
32769,34207,20081101
29137,28046,20081104
34207,34207,20081027
33200,33087,20081216
32720,34485,20081118
32720,34207,20081029
34207,27798,20081028
33200,32721,20081211
33366,34533,20081025
33118,33087,20081212
29135,34207,20081210
32900,33193,20081110
52427,58538,20090622
49050,52698,20090714
38972,40682,20090218
58605,52698,20090525
38903,39802,20090217
49052,58538,20090702
38902,33363,20090322
32544,36510,20090216
49052,58538,20090601
61639,64955,20090602
57184,38903,20090402
58670,38902,20090414
39819,38902,20090223
52427,58538,20090617
39125,39802,20090413
49051,58538,20090527
52698,58538,20090601
49050,52698,20090518
49048,52698,20090531
52427,52698,20090628
29134,38903,20090423
39802,38903,20090217
32588,39802,20090417
52427,50478,20090615
36366,39802,20090419
49050,52698,20090520
52427,50478,20090712
37787,38902,20090410
52698,58538,20090624
49052,50868,20090708
56935,38902,20090409
37964,38972,20090308
57020,52698,20090511
38972,39802,20090219
49049,52698,20090519
56935,38902,20090309
51311,58538,20090511
58539,38902,20090416
28869,32805,20090215
32587,58538,20090325
36217,33364,20090411
49053,58538,20090608
36507,38902,20090311
49052,58538,20090625
33527,34246,20090712
56922,52698,20090630
38903,37774,20090222
39834,57185,20090310
49049,52698,20090713
32588,58538,20090420
39017,58538,20090323
38905,38902,20090214
58538,38902,20090415
56934,52698,20090514
58605,52698,20090623
49054,52698,20090505
32805,33364,20090315
56922,52698,20090603
39015,38972,20090225
52698,58538,20090628
32544,39802,20090305
52427,58538,20090612
56922,50755,20090616
57046,58540,20090405
52427,57185,20090626
37913,38903,20090301
31791,41269,20090314
39802,38902,20090317
56923,52698,20090602
39819,38903,20090305
37913,38902,20090221
30202,30200,20090506
56922,52698,20090622
33363,33529,20090503
52427,57185,20090616
38903,58538,20090211
51314,52698,20090524
39803,38903,20090302
58600,52698,20090513
38904,38902,20090312
49052,51551,20090517
49053,33527,20090711
50755,50755,20090608
52427,51428,20090630
58605,49052,20090625
52698,52698,20090620
58539,38905,20090211
58600,52698,20090709
49052,51310,20090429
50840,52698,20090429
36366,39802,20090416
34076,38903,20090411
58538,38903,20090304
32588,58538,20090302
28674,30200,20090504
58600,52698,20090507
37964,38902,20090305
33513,52698,20090607
36109,36296,20090704
30201,30200,20090510
49052,51345,20090705
58939,52698,20090706
58605,58600,20090615
58605,38902,20090420
56922,52698,20090506
58539,58540,20090403
52698,57185,20090709
39803,38903,20090310
33363,33361,20090509
49051,58538,20090508
58540,52698,20090708
50757,58538,20090505
30202,30202,20090603
39153,38902,20090222
56935,38903,20090323
58641,52698,20090612
38971,57184,20090324
33364,34448,20090606
30202,30202,20090606
39755,38903,20090220
57184,52698,20090701
56923,52698,20090618
38903,38902,20090321
36181,38902,20090418
39802,38902,20090316
50479,52698,20090702
36511,38903,20090224
58640,52698,20090601
50756,50484,20090707
37347,36646,20090216
57184,52698,20090504
38972,57020,20090308
38905,58605,20090424
38904,58538,20090303
58605,52698,20090617
52698,52698,20090707
49052,52698,20090621
30202,30200,20090607
52427,50242,20090617
32311,52698,20090517
56922,38902,20090417
30202,30202,20090530
39207,38902,20090324
52698,58538,20090713
39153,38902,20090228
39714,38902,20090320
58540,52698,20090626
29780,38902,20090314
51317,58538,20090513
58600,49053,20090611
58600,56934,20090706
58538,52698,20090522
33512,38903,20090322
37964,33363,20090307
38972,39802,20090219
39714,39802,20090415
32544,33536,20090313
51313,51551,20090514
30202,30202,20090608
52698,41958,20090619
32805,37914,20090419
38903,38902,20090318
52427,58538,20090714
39741,38902,20090225
30202,30200,20090610
58539,56935,20090512
37787,39802,20090316
32543,57184,20090226
49051,58538,20090521
58538,52698,20090710
49053,52698,20090614
52698,34768,20090516
38480,39802,20090224
38972,58538,20090223
30201,30202,20090602
27064,29616,20070420
27064,29955,20070417
29136,27065,20070416
27064,27065,20070413
29029,27065,20070428
29135,29135,20070424
32433,32433,20070412
29136,27065,20070419
32433,27065,20070413
29135,32433,20070412
29135,27065,20070424
29136,27065,20070417
29834,29135,20070427
29137,27065,20070427
27065,27185,20070414
29135,31293,20070727
32433,29135,20070726
31293,31293,20070723
32433,33016,20070805
29135,29140,20070803
29139,29135,20070803
28863,29135,20070805
38759,29135,20070809
29140,32433,20070802
26007,34690,20090227
26006,25978,20090324
25990,38436,20090226
25996,35969,20090313
26007,34859,20090410
35057,28790,20090706
26007,26007,20090318
21649,31919,20090416
28868,25971,20090323
25995,35664,20090219
35835,26008,20090406
32594,26008,20090317
30745,30261,20090727
26006,26007,20090310
29281,25996,20090415
38436,38436,20090405
29281,26007,20090410
29280,37232,20090227
47043,47058,20090225
29281,33009,20090217
72746,26007,20090414
31249,35883,20090317
21652,34442,20090324
27229,30130,20090710
35664,38437,20090219
26006,26007,20090408
26007,69967,20090417
25996,26484,20090420
26007,25366,20090306
27061,27061,20090706
39745,25997,20090219
26007,26007,20090413
28044,38436,20090326
32551,28043,20090407
35835,25996,20090318
20358,26007,20090402
26007,26007,20090312
30809,27231,20090709
27066,32178,20090715
27815,32544,20090319
25984,25972,20090227
37980,26008,20090421
30861,27061,20090706
26007,26004,20090417
26007,28863,20090220
29280,32594,20090317
26005,25977,20090313
39221,25996,20090420
29280,32544,20090414
25978,41911,20090417
28777,25995,20090326
36780,27815,20090307
30738,58541,20090703
35207,32551,20090407
35039,26008,20090312
28458,38206,20090414
