source,dest,time
32433,17753,20090830
32341,28444,20081028
27574,29135,20090827
28050,27574,20081010
32341,28444,20090921
41989,55351,20100403
59904,29135,20100124
28873,27574,20080815
27576,32721,20080903
29135,31256,20081103
54991,28444,20100226
36238,28444,20090802
33087,28443,20070601
37710,70172,20090222
31057,28444,20090915
33119,28444,20100113
58253,27574,20091020
32776,28444,20100812
27574,29135,20090728
31840,28444,20090204
30585,29135,20100921
32992,28444,20091214
29135,29032,20081023
30585,29135,20090219
27574,29135,20100815
33107,28444,20090923
32433,28444,20080916
29134,28444,20100302
26416,27574,20110225
32450,32450,20070524
55351,28105,20100501
33260,27574,20080731
27574,29135,20090323
33022,28444,20090531
28879,28444,20091030
30585,29135,20100326
59960,64112,20090621
32344,29032,20100130
60553,58366,20080516
28442,29135,20091116
32342,32777,20100813
32008,27575,20091118
33960,28444,20081129
24143,27574,20091024
22560,29135,20090221
34559,55351,20100703
27574,29135,20090617
60015,28443,20100106
32433,34128,20090805
32554,28444,20100119
28051,28444,20090320
32717,27575,20110114
38999,28444,20100529
27574,29135,20100415
29135,32721,20080709
28879,27574,20090416
30585,31595,20090509
29135,28444,20100708
29527,27574,20090722
32341,28443,20091116
27574,40031,20081101
27575,29135,20090927
32672,28444,20090614
21814,29135,20090109
32341,29134,20100105
30585,29135,20081230
27574,29135,20090715
32433,27574,20091015
59881,29135,20091025
29018,29135,20100927
27574,29135,20090104
60103,59164,20080530
59157,25970,20100319
29136,27574,20080909
32776,28444,20070529
28051,27574,20090814
29134,28444,20100422
27574,62893,20081115
32993,28444,20090323
34925,27545,20100124
27574,32433,20090906
31840,31839,20080708
51513,29135,20100406
32776,28444,20100701
34559,42451,20090429
28051,28444,20090116
31839,29135,20090605
27574,29135,20090113
52378,28444,20100116
57979,28443,20100430
27575,28441,20091108
29135,28444,20081210
30585,29135,20100604
48023,48023,20091024
32776,28443,20090216
29135,29136,20080427
33031,41182,20100720
33016,28444,20100509
32776,28444,20100120
31988,29726,20091202
30585,29135,20081029
28447,33770,20100529
27577,29135,20090915
41211,27574,20080517
30585,29135,20100510
27576,32038,20100629
28051,27574,20081127
44133,27575,20100725
29136,28443,20100820
27580,29135,20090310
30585,32450,20070702
32433,28444,20090911
33289,27574,20090925
32776,28444,20100608
27577,50408,20100226
29134,28443,20090509
27675,39455,20100718
37934,37934,20110102
30585,30585,20090511
26007,29135,20100621
27574,74816,20080913
24771,29135,20081012
32776,28444,20100629
32433,63025,20080719
28447,29135,20101122
27574,29135,20091010
30585,32450,20070530
29134,28444,20100601
28448,29135,20090623
27576,29135,20091120
33107,28444,20091027
27574,29135,20091015
29134,28443,20100927
30585,29135,20100505
32341,29135,20081010
45296,29135,20091018
30585,29134,20100520
31839,32751,20080429
30585,29135,20100115
32341,28444,20091210
28051,27574,20081008
27574,28444,20090510
19654,28444,20070527
27574,29135,20081215
32341,29661,20100715
30585,29135,20100122
31841,28444,20100917
30585,29135,20090612
31841,29135,20100612
29136,28444,20100108
31840,32993,20090515
28444,33363,20100411
27574,29135,20081113
60103,58366,20080514
25293,29135,20090115
28051,28444,20101022
60553,59164,20080521
30585,29135,20090929
27574,29135,20090807
5839,27574,20080915
28444,36608,20091213
32719,32717,20100920
28051,19434,20080805
27576,29134,20100204
27574,29135,20090316
36281,27574,20090313
32776,28444,20090514
25710,28444,20100413
58509,42465,20091129
33087,28444,20100426
29136,55351,20100612
30919,32595,20090618
28051,28444,20081205
54719,27574,20100416
21636,29135,20081207
32776,28444,20101011
29135,50794,20080514
34134,27574,20090723
32776,28444,20090518
32433,55351,20100625
31840,33107,20091109
30585,37104,20080823
31840,29135,20091215
30585,29135,20100414
33154,28444,20090706
55351,55351,20100403
31057,28444,20100824
27574,32048,20080907
30585,29135,20090317
55351,54991,20100420
28444,29135,20091027
55131,59880,20100312
32433,53544,20100429
30585,29134,20100531
22560,28105,20090422
55131,28443,20100703
32776,28444,20090617
29032,28444,20100321
30585,29135,20090107
58539,28444,20110226
47669,27577,20090801
32433,28444,20090311
57820,28444,20090721
27574,29135,20091030
40655,41942,20091129
55405,28444,20100612
33555,28443,20100303
33107,28444,20100323
29134,40625,20080516
50060,28444,20090809
33190,29135,20100312
27576,29135,20090206
34758,27574,20100319
27576,28442,20081129
30585,29135,20101019
32776,28444,20100823
33107,28444,20100117
27815,32804,20100827
27575,29135,20081202
31988,25432,20081007
27574,51505,20100829
29031,28444,20090209
29525,30741,20080524
29135,27574,20100910
30585,29134,20100802
60007,27574,20100731
32433,25993,20100621
32204,37125,20080711
28444,28444,20090814
27575,29135,20080702
29135,55351,20100501
33307,36399,20091210
27574,53545,20100821
28051,28444,20081226
30585,29135,20090602
27574,28444,20090412
28448,29135,20090821
30585,32038,20090427
27574,29135,20081128
36279,28444,20091202
32433,28444,20101112
32160,27574,20081101
32341,29135,20090825
32341,28444,20090817
57041,29135,20110310
58367,58367,20080513
29136,21226,20090628
37068,28444,20081031
32880,28444,20100811
34134,27574,20081206
25322,58857,20100321
29134,28444,20100307
32993,28443,20091124
35891,27575,20090728
31839,29135,20100301
30585,29135,20090401
28442,29135,20090719
60553,59135,20080527
40531,27576,20100911
54991,61461,20090102
29134,32751,20100530
29137,28449,20101014
55351,57562,20100403
66837,29135,20080530
27822,46805,20100806
28446,29135,20090428
27574,29135,20081119
27574,29135,20090628
27574,28904,20100825
27574,29135,20080911
60200,73077,20080705
29134,29135,20100726
40732,40659,20100619
33962,27574,20091029
47746,54240,20091213
57684,28443,20100718
29134,28444,20080807
50067,27574,20091228
30585,29135,20090916
26228,29135,20090211
32386,28444,20100726
31839,28444,20090602
36641,29135,20090204
51509,28444,20110122
32776,33087,20091014
25381,69963,20100927
28050,28444,20090727
32344,29134,20100809
30585,29135,20101014
30585,29135,20100316
28450,42089,20100822
33962,28444,20110124
28051,28444,20081212
30585,29135,20100114
31840,28444,20100925
59164,60103,20080519
30585,29135,20090624
28050,28444,20090622
35734,27574,20090720
30585,32554,20090520
27574,29636,20110122
28868,28444,20100723
32992,28443,20070419
54007,54356,20091213
32776,28444,20081207
51505,54985,20100829
27574,28444,20090906
32776,31839,20070608
27575,55351,20100616
28051,28444,20090710
25397,28443,20091121
32433,30738,20100414
59164,60553,20080527
27574,65147,20100124
36239,27575,20090417
33154,46454,20090908
28051,27574,20100528
27574,29135,20100314
26238,28443,20100126
32720,32720,20081006
29136,27574,20101020
27576,29135,20081130
29134,30585,20100321
27574,29135,20090727
27576,29135,20091118
27574,29135,20080901
28447,29135,20090910
33139,32993,20100127
16655,27574,20100109
33107,28443,20070606
30585,29134,20100624
21713,45693,20090502
33107,28444,20100428
47425,47165,20080930
36281,29134,20090311
27574,29135,20101115
32993,28450,20081021
28051,28444,20091216
27574,29135,20081222
29135,27574,20090731
30585,29135,20090725
32716,28444,20090309
28444,28443,20080915
31840,31840,20100420
30083,59382,20091228
59474,58099,20090616
32776,28444,20090604
37246,36355,20091213
32433,41311,20100630
60553,60553,20080405
28447,29135,20100705
55351,27574,20100305
58368,58367,20080515
29136,55351,20100422
27574,47470,20100724
52109,51509,20110122
30585,29135,20100317
27574,29135,20101025
59164,60103,20080521
25993,22560,20101027
31841,29135,20080709
27574,29135,20100810
28448,29135,20090710
31839,28444,20090601
32992,28444,20090924
27574,29135,20090802
27574,29135,20090212
31839,28444,20090106
27574,29135,20090507
13824,16658,20100109
27574,29135,20081111
60162,35907,20090520
34559,27574,20090701
32776,30585,20080806
27575,29135,20090827
39813,29135,20090729
21504,28444,20101231
59880,27574,20100312
58605,29028,20100404
32776,28444,20090512
31840,29228,20100206
66504,60162,20091106
31840,29135,20100818
32433,57210,20090821
52114,50391,20100918
32433,53770,20100413
32433,28444,20100714
28446,29135,20091022
32342,28443,20080728
29135,29534,20100129
27835,29135,20100528
33385,29135,20090220
32776,28444,20100506
31840,28443,20090407
27576,28443,20090726
30585,32992,20090504
32433,30738,20090520
27576,29134,20090217
25743,31256,20090718
59140,27574,20090411
29136,29135,20100510
28443,32433,20100625
27574,29135,20100723
58025,27574,20090307
59164,60553,20080526
29135,32776,20070729
30738,55351,20100630
29135,29028,20080708
30585,29135,20070529
32341,29135,20100420
24747,27574,20091204
31841,32342,20100827
30585,29135,20081209
30585,29135,20070626
46635,57915,20091128
28444,27574,20090503
27574,32433,20091123
32992,28444,20110107
28879,28444,20090702
28447,22314,20090722
25993,52231,20110308
32776,28444,20100611
31027,27849,20100202
30585,29135,20100513
32880,28444,20090219
30585,29135,20091218
32776,28444,20100203
33162,26055,20090109
30585,29134,20100607
25291,46804,20100805
32992,28444,20090901
27955,29134,20100331
25998,28444,20080907
32776,28444,20101018
30738,28444,20091028
31841,28444,20080828
54796,28444,20100713
32205,28444,20081211
37754,35777,20091213
28444,28444,20090829
54796,29135,20100429
57806,29135,20100302
32341,28444,20091013
32776,28444,20090813
27574,29135,20080917
27577,33022,20090211
29136,29073,20100316
27576,21620,20080808
27577,28444,20100404
27574,27892,20100425
28481,28444,20080928
29136,55351,20100522
30585,29135,20090707
31841,32341,20100919
27574,29135,20101101
30585,33022,20090525
27574,24620,20081012
27574,29135,20090330
30585,29135,20081106
27575,22417,20080710
30585,29135,20100127
31840,28444,20081107
25996,31256,20100704
43901,29134,20100531
60553,35821,20080430
40685,29135,20081222
32992,28444,20100325
28446,29135,20100111
29136,59880,20100520
33210,32724,20080707
28051,27574,20081015
32433,54796,20100319
27574,29135,20081226
27574,55351,20100404
29136,55811,20100326
28448,29135,20090914
27574,29135,20090723
27574,29135,20091020
31030,28444,20091208
28442,29135,20090921
32433,27575,20081218
30586,27856,20100101
31589,27574,20090719
27575,56910,20100306
28105,50746,20100509
32776,28444,20100512
28447,29135,20090912
35811,29135,20090524
32341,28444,20100712
32775,59379,20090703
30585,29228,20070703
25314,34479,20100327
32776,29134,20100401
26222,32993,20100413
22314,29135,20090723
32344,29134,20100315
32776,28444,20080727
27574,29135,20080921
30585,40918,20090408
32992,28444,20090914
32344,29135,20091211
28443,29135,20090810
29135,37312,20100505
31840,33087,20080516
32776,28444,20100328
31028,28444,20100407
29140,29135,20090211
33107,28444,20100310
28443,29135,20100201
28444,29135,20090204
28880,28444,20081020
26457,29135,20090318
60486,59960,20100307
32992,32992,20100506
28051,27574,20090630
32992,28444,20100304
27576,29135,20100621
35821,60103,20070722
25591,41242,20090225
29696,29696,20090211
30186,29520,20090214
40176,40625,20090318
25982,26225,20090411
29051,29264,20090210
25595,32811,20090412
28862,29263,20090317
25551,32003,20090301
40647,33191,20090225
26815,29020,20090208
73669,64114,20090615
25736,33551,20090327
29021,29265,20090214
45298,29135,20091011
16232,15745,20070810
46502,35728,20070803
46111,35729,20070805
15343,15766,20070807
26239,31989,20071207
53102,53103,20080512
28781,28781,20080124
29547,50816,20080718
30183,30181,20080719
29547,53104,20080129
53725,42587,20080324
26224,30181,20080505
25231,30181,20080405
25982,30181,20080531
29135,29137,20080626
28778,27359,20071210
25551,30180,20080419
28780,28862,20071230
53059,53725,20080322
25607,25982,20071217
25982,25594,20071223
26240,30766,20080414
25594,25609,20080516
32433,25370,20080520
28862,26487,20071220
27943,30082,20071216
50816,50806,20080730
25364,32433,20071227
50806,50816,20080814
25982,28777,20080609
32673,33057,20080311
28046,32672,20080528
25982,25982,20080520
23869,31133,20080329
25982,30181,20080504
28863,29546,20071202
28862,26487,20071221
28780,53726,20080304
28781,43903,20080225
29135,32692,20071130
28779,32119,20071221
28045,24701,20071214
25608,30183,20080330
25595,25595,20080514
29547,50806,20080804
25982,24553,20080615
29547,50815,20080811
56234,53726,20080324
25982,29135,20080319
28864,26487,20071218
25972,32833,20071216
25982,30181,20080413
25608,30180,20080705
25608,25982,20080326
25608,30180,20080419
50814,50815,20080725
29547,29547,20080723
33286,27669,20101127
32433,26124,20080830
25996,29135,20080828
26129,29135,20080827
29138,26128,20080826
32433,26124,20080828
25972,28868,20080828
29135,29135,20080829
32433,26128,20080815
46129,26124,20080821
26121,26128,20080816
25972,25996,20080820
29135,26124,20080831
46130,26124,20080818
29137,25996,20080827
27724,42338,20080818
26410,29135,20080826
36563,26124,20080816
30463,23271,20081007
28846,31108,20081126
58225,58220,20090210
28050,30646,20081014
58224,18650,20090320
58483,22880,20090221
32433,31007,20081009
18650,15148,20090206
29136,30837,20081007
54867,18650,20090413
55584,31037,20090414
28849,33280,20081006
31265,32433,20081014
58358,58225,20090206
18650,18519,20090207
33046,33038,20090305
31194,30921,20081016
56420,38991,20090403
58165,57147,20090415
34856,57021,20090309
33038,33038,20090210
34660,58762,20090414
54868,58292,20090325
31577,33046,20090410
31262,30647,20081004
33046,32020,20090318
58220,54867,20090302
57271,35515,20090408
58358,58264,20090312
31259,31590,20081031
28051,30646,20081015
29136,30646,20081030
28879,31261,20081004
23262,29135,20081007
58762,54867,20090216
32992,30643,20081116
30852,29135,20081011
32014,32014,20081030
58220,29599,20090220
31804,29135,20081014
15148,15148,20090310
58693,58762,20090223
29136,30646,20081005
58224,33038,20090227
63143,58487,20090310
31377,58166,20090323
59166,58561,20090212
30650,31274,20081015
47056,54868,20090224
31919,29135,20081202
58664,17482,20090313
15148,18519,20090223
58225,58303,20090211
29372,18650,20090308
56373,34631,20090311
55559,18651,20090219
55351,18650,20090506
22567,47854,20090212
31241,29134,20081126
58693,23162,20090216
18650,18519,20090302
58762,23162,20090212
29135,20612,20081031
31951,29135,20081008
30615,31694,20081015
58292,18650,20090302
31821,29135,20081009
54867,58487,20090302
18650,18650,20090209
52308,58647,20090318
30615,30422,20081004
58647,15146,20090209
33115,30710,20081004
58762,58647,20090213
31981,29135,20081009
32433,32433,20081011
31919,29135,20081202
30366,30647,20081005
33038,23162,20090211
58549,59166,20090216
51230,51881,20090325
31946,30643,20081008
29786,23279,20081017
54867,54867,20090201
58487,57387,20090210
54867,58224,20090324
58762,58531,20090224
31166,34022,20081016
33046,55842,20090312
61345,73328,20090120
54867,58761,20090224
23160,58220,20090211
28658,27820,20081017
31937,32777,20081004
58762,33038,20090213
54867,58664,20090218
60563,54690,20090507
28879,30643,20081128
15147,54868,20090304
58221,54868,20090316
31948,30646,20081010
51229,30503,20090410
29136,29135,20081116
58220,58487,20090210
29135,31649,20081015
21002,15148,20090305
35348,58647,20090319
55584,51230,20090326
61446,57831,20090415
58804,18653,20090223
18650,45355,20090209
63154,54867,20090413
21002,19509,20090207
28878,30753,20081110
29136,31747,20081011
18650,18631,20090207
51288,18649,20090209
52455,44173,20081003
36506,39207,20081012
36215,37341,20080929
37341,39203,20081001
37341,39741,20081007
36215,39158,20081005
50538,50863,20081008
25368,37341,20081011
37195,35797,20081007
40176,40176,20080928
25996,25996,20081011
36004,37341,20080927
48315,48317,20080930
36913,36898,20081012
40176,40176,20080928
36508,39819,20081008
37341,37341,20081009
37288,37362,20080927
37068,36973,20080927
30825,40073,20080928
