source,dest,daytime
27574,29135,2008111300
60103,58366,2008051400
25293,29135,2009011501
28051,28444,2010102211
60553,59164,2008052100
30585,29135,2009092923
27574,29135,2009080700
5839,27574,2008091509
28444,36608,2009121302
32719,32717,2010092010
28051,19434,2008080511
27576,29134,2010020401
27574,29135,2009031601
36281,27574,2009031314
32776,28444,2009051410
25710,28444,2010041313
58509,42465,2009112905
33087,28444,2010042611
29136,55351,2010061209
30919,32595,2009061812
28051,28444,2008120514
54719,27574,2010041611
21636,29135,2008120702
32776,28444,2010101110
29135,50794,2008051410
34134,27574,2009072313
32776,28444,2009051809
32433,55351,2010062512
31840,33107,2009110900
30585,37104,2008082303
31840,29135,2009121501
30585,29135,2010041401
33154,28444,2009070611
55351,55351,2010040301
31057,28444,2010082410
27574,32048,2008090703
30585,29135,2009031700
55351,54991,2010042009
28444,29135,2009102700
55131,59880,2010031210
32433,53544,2010042909
30585,29134,2010053100
22560,28105,2009042204
55131,28443,2010070312
32776,28444,2009061714
29032,28444,2010032105
30585,29135,2009010701
58539,28444,2011022614
47669,27577,2009080102
32433,28444,2009031111
57820,28444,2009072113
27574,29135,2009103000
40655,41942,2009112909
55405,28444,2010061212
33555,28443,2010030312
33107,28444,2010032312
29134,40625,2008051610
50060,28444,2009080913
33190,29135,2010031202
27576,29135,2009020601
34758,27574,2010031913
27576,28442,2008112901
30585,29135,2010101901
32776,28444,2010082310
33107,28444,2010011713
27815,32804,2010082713
27575,29135,2008120201
31988,25432,2008100710
27574,51505,2010082909
29031,28444,2009020914
29525,30741,2008052402
29135,27574,2010091007
30585,29134,2010080201
60007,27574,2010073111
32433,25993,2010062109
32204,37125,2008071110
28444,28444,2009081413
27575,29135,2008070201
29135,55351,2010050108
33307,36399,2009121010
27574,53545,2010082102
28051,28444,2008122612
30585,29135,2009060200
27574,28444,2009041213
28448,29135,2009082101
30585,32038,2009042700
27574,29135,2008112801
36279,28444,2009120212
32433,28444,2010111211
32160,27574,2008110111
32341,29135,2009082501
32341,28444,2009081712
57041,29135,2011031007
58367,58367,2008051304
29136,21226,2009062808
37068,28444,2008103113
32880,28444,2010081111
34134,27574,2008120612
25322,58857,2010032108
29134,28444,2010030712
32993,28443,2009112412
35891,27575,2009072813
31839,29135,2010030101
30585,29135,2009040100
28442,29135,2009071901
60553,59135,2008052700
40531,27576,2010091113
54991,61461,2009010203
29134,32751,2010053013
29137,28449,2010101411
55351,57562,2010040301
66837,29135,2008053012
27822,46805,2010080606
28446,29135,2009042800
27574,29135,2008111901
27574,29135,2009062800
27574,28904,2010082507
27574,29135,2008091101
60200,73077,2008070504
29134,29135,2010072602
40732,40659,2010061908
33962,27574,2009102912
47746,54240,2009121306
57684,28443,2010071813
29134,28444,2008080713
50067,27574,2009122809
30585,29135,2009091623
26228,29135,2009021105
32386,28444,2010072612
31839,28444,2009060210
36641,29135,2009020401
51509,28444,2011012216
32776,33087,2009101403
25381,69963,2010092708
28050,28444,2009072711
32344,29134,2010080901
30585,29135,2010101401
30585,29135,2010031601
28450,42089,2010082201
33962,28444,2011012413
28051,28444,2008121212
30585,29135,2010011401
31840,28444,2010092511
59164,60103,2008051911
30585,29135,2009062422
28050,28444,2009062211
35734,27574,2009072013
30585,32554,2009052000
27574,29636,2011012207
28868,28444,2010072312
32992,28443,2007041913
54007,54356,2009121307
32776,28444,2008120714
51505,54985,2010082911
27574,28444,2009090603
32776,31839,2007060814
27575,55351,2010061611
28051,28444,2009071012
25397,28443,2009112108
32433,30738,2010041411
59164,60553,2008052711
27574,65147,2010012402
36239,27575,2009041714
33154,46454,2009090804
28051,27574,2010052813
27574,29135,2010031410
26238,28443,2010012615
32720,32720,2008100607
29136,27574,2010102008
27576,29135,2008113001
29134,30585,2010032113
27574,29135,2009072722
27576,29135,2009111801
27574,29135,2008090101
28447,29135,2009091001
33139,32993,2010012712
16655,27574,2010010908
33107,28443,2007060612
30585,29134,2010062400
21713,45693,2009050211
33107,28444,2010042812
47425,47165,2008093001
36281,29134,2009031101
27574,29135,2010111500
32993,28450,2008102111
28051,28444,2009121612
27574,29135,2008122201
29135,27574,2009073112
30585,29135,2009072501
32716,28444,2009030909
28444,28443,2008091511
31840,31840,2010042013
30083,59382,2009122806
59474,58099,2009061612
32776,28444,2009060410
37246,36355,2009121308
32433,41311,2010063011
60553,60553,2008040501
28447,29135,2010070501
55351,27574,2010030508
58368,58367,2008051504
29136,55351,2010042211
27574,47470,2010072409
52109,51509,2011012215
30585,29135,2010031702
27574,29135,2010102500
59164,60103,2008052110
25993,22560,2010102707
31841,29135,2008070901
27574,29135,2010081001
28448,29135,2009071022
31839,28444,2009060110
32992,28444,2009092413
27574,29135,2009080201
27574,29135,2009021223
31839,28444,2009010612
27574,29135,2009050700
13824,16658,2010010905
27574,29135,2008111101
60162,35907,2009052009
34559,27574,2009070113
32776,30585,2008080611
27575,29135,2009082722
39813,29135,2009072903
21504,28444,2010123106
59880,27574,2010031213
58605,29028,2010040410
32776,28444,2009051210
31840,29228,2010020603
66504,60162,2009110601
31840,29135,2010081801
32433,57210,2009082108
52114,50391,2010091808
32433,53770,2010041309
32433,28444,2010071415
28446,29135,2009102201
32342,28443,2008072811
29135,29534,2010012906
27835,29135,2010052801
33385,29135,2009022005
32776,28444,2010050612
31840,28443,2009040712
27576,28443,2009072609
30585,32992,2009050400
32433,30738,2009052012
27576,29134,2009021701
25743,31256,2009071804
59140,27574,2009041111
29136,29135,2010051013
28443,32433,2010062500
27574,29135,2010072301
58025,27574,2009030713
59164,60553,2008052610
29135,32776,2007072913
30738,55351,2010063013
29135,29028,2008070810
30585,29135,2007052901
32341,29135,2010042001
24747,27574,2009120413
31841,32342,2010082701
30585,29135,2008120902
30585,29135,2007062601
46635,57915,2009112811
28444,27574,2009050308
27574,32433,2009112302
32992,28444,2011010712
28879,28444,2009070212
28447,22314,2009072222
25993,52231,2011030806
32776,28444,2010061113
31027,27849,2010020213
30585,29135,2010051300
32880,28444,2009021913
30585,29135,2009121801
32776,28444,2010020312
33162,26055,2009010907
30585,29134,2010060700
25291,46804,2010080511
32992,28444,2009090109
27955,29134,2010033101
25998,28444,2008090706
32776,28444,2010101809
30738,28444,2009102813
31841,28444,2008082813
54796,28444,2010071314
32205,28444,2008121113
37754,35777,2009121303
28444,28444,2009082901
54796,29135,2010042913
57806,29135,2010030213
32341,28444,2009101313
32776,28444,2009081311
27574,29135,2008091701
27577,33022,2009021101
29136,29073,2010031609
27576,21620,2008080801
27577,28444,2010040402
27574,27892,2010042506
28481,28444,2008092812
29136,55351,2010052207
30585,29135,2009070723
31841,32341,2010091901
27574,29135,2010110101
30585,33022,2009052500
27574,24620,2008101210
27574,29135,2009033001
30585,29135,2008110601
27575,22417,2008071023
30585,29135,2010012701
31840,28444,2008110711
25996,31256,2010070409
43901,29134,2010053112
60553,35821,2008043009
40685,29135,2008122211
32992,28444,2010032514
28446,29135,2010011101
29136,59880,2010052009
33210,32724,2008070709
28051,27574,2008101512
32433,54796,2010031908
27574,29135,2008122601
27574,55351,2010040405
29136,55811,2010032608
28448,29135,2009091401
27574,29135,2009072322
27574,29135,2009102022
31030,28444,2009120813
28442,29135,2009092100
32433,27575,2008121807
30586,27856,2010010106
31589,27574,2009071912
27575,56910,2010030623
28105,50746,2010050903
32776,28444,2010051212
28447,29135,2009091201
35811,29135,2009052405
32341,28444,2010071210
32775,59379,2009070309
30585,29228,2007070301
25314,34479,2010032709
32776,29134,2010040101
26222,32993,2010041301
22314,29135,2009072301
32344,29134,2010031501
32776,28444,2008072713
27574,29135,2008092106
30585,40918,2009040800
32992,28444,2009091412
32344,29135,2009121101
28443,29135,2009081002
29135,37312,2010050503
31840,33087,2008051601
32776,28444,2010032813
31028,28444,2010040712
29140,29135,2009021110
33107,28444,2010031013
28443,29135,2010020101
28444,29135,2009020407
28880,28444,2008102014
26457,29135,2009031808
60486,59960,2010030701
32992,32992,2010050601
28051,27574,2009063012
32992,28444,2010030414
27576,29135,2010062101
35821,60103,2007072203
25591,41242,2009022505
29696,29696,2009021111
30186,29520,2009021403
40176,40625,2009031807
25982,26225,2009041109
29051,29264,2009021023
25595,32811,2009041212
28862,29263,2009031710
25551,32003,2009030115
40647,33191,2009022512
26815,29020,2009020804
73669,64114,2009061500
25736,33551,2009032700
29021,29265,2009021423
45298,29135,2009101114
16232,15745,2007081005
46502,35728,2007080302
46111,35729,2007080502
15343,15766,2007080705
26239,31989,2007120709
53102,53103,2008051202
28781,28781,2008012408
29547,50816,2008071807
30183,30181,2008071908
29547,53104,2008012908
53725,42587,2008032410
26224,30181,2008050500
25231,30181,2008040500
25982,30181,2008053100
29135,29137,2008062611
28778,27359,2007121008
25551,30180,2008041923
28780,28862,2007123017
53059,53725,2008032200
25607,25982,2007121710
25982,25594,2007122308
26240,30766,2008041401
25594,25609,2008051610
32433,25370,2008052002
28862,26487,2007122008
27943,30082,2007121608
50816,50806,2008073016
25364,32433,2007122709
50806,50816,2008081407
25982,28777,2008060907
32673,33057,2008031108
28046,32672,2008052805
25982,25982,2008052001
23869,31133,2008032900
25982,30181,2008050405
28863,29546,2007120215
28862,26487,2007122108
28780,53726,2008030408
28781,43903,2008022508
29135,32692,2007113014
28779,32119,2007122118
28045,24701,2007121411
25608,30183,2008033000
25595,25595,2008051412
29547,50806,2008080412
25982,24553,2008061500
29547,50815,2008081107
56234,53726,2008032406
25982,29135,2008031914
28864,26487,2007121808
25972,32833,2007121615
25982,30181,2008041300
25608,30180,2008070508
25608,25982,2008032606
25608,30180,2008041900
50814,50815,2008072508
29547,29547,2008072307
33286,27669,2010112708
32433,26124,2008083015
25996,29135,2008082800
26129,29135,2008082700
29138,26128,2008082610
32433,26124,2008082810
25972,28868,2008082800
29135,29135,2008082909
32433,26128,2008081507
46129,26124,2008082110
26121,26128,2008081623
25972,25996,2008082000
29135,26124,2008083116
46130,26124,2008081810
29137,25996,2008082710
27724,42338,2008081800
26410,29135,2008082600
36563,26124,2008081600
30463,23271,2008100700
28846,31108,2008112605
58225,58220,2009021000
28050,30646,2008101413
58224,18650,2009032001
58483,22880,2009022104
32433,31007,2008100904
18650,15148,2009020608
29136,30837,2008100713
54867,18650,2009041311
55584,31037,2009041401
28849,33280,2008100600
31265,32433,2008101423
58358,58225,2009020612
18650,18519,2009020704
33046,33038,2009030504
31194,30921,2008101612
56420,38991,2009040301
58165,57147,2009041511
34856,57021,2009030905
33038,33038,2009021003
34660,58762,2009041408
54868,58292,2009032512
31577,33046,2009041009
31262,30647,2008100410
33046,32020,2009031803
58220,54867,2009030200
57271,35515,2009040801
58358,58264,2009031211
31259,31590,2008103102
28051,30646,2008101502
29136,30646,2008103015
28879,31261,2008100409
23262,29135,2008100707
58762,54867,2009021600
32992,30643,2008111609
30852,29135,2008101104
32014,32014,2008103006
58220,29599,2009022001
31804,29135,2008101405
15148,15148,2009031023
58693,58762,2009022300
29136,30646,2008100509
58224,33038,2009022702
63143,58487,2009031002
31377,58166,2009032306
59166,58561,2009021200
30650,31274,2008101505
47056,54868,2009022410
31919,29135,2008120201
58664,17482,2009031300
15148,18519,2009022309
58225,58303,2009021100
29372,18650,2009030806
56373,34631,2009031102
55559,18651,2009021902
55351,18650,2009050602
22567,47854,2009021207
31241,29134,2008112600
58693,23162,2009021602
18650,18519,2009030208
58762,23162,2009021202
29135,20612,2008103116
31951,29135,2008100800
30615,31694,2008101503
58292,18650,2009030202
31821,29135,2008100905
54867,58487,2009030210
18650,18650,2009020912
52308,58647,2009031809
30615,30422,2008100410
58647,15146,2009020901
33115,30710,2008100413
58762,58647,2009021300
31981,29135,2008100902
32433,32433,2008101109
31919,29135,2008120205
30366,30647,2008100506
33038,23162,2009021102
58549,59166,2009021608
51230,51881,2009032502
31946,30643,2008100806
29786,23279,2008101701
54867,54867,2009020102
58487,57387,2009021010
54867,58224,2009032410
58762,58531,2009022403
31166,34022,2008101611
33046,55842,2009031202
61345,73328,2009012010
54867,58761,2009022412
23160,58220,2009021106
28658,27820,2008101711
31937,32777,2008100411
58762,33038,2009021302
54867,58664,2009021802
60563,54690,2009050702
28879,30643,2008112816
15147,54868,2009030404
58221,54868,2009031600
31948,30646,2008101014
51229,30503,2009041002
29136,29135,2008111605
58220,58487,2009021002
29135,31649,2008101512
21002,15148,2009030504
35348,58647,2009031903
55584,51230,2009032601
61446,57831,2009041502
58804,18653,2009022302
18650,45355,2009020904
63154,54867,2009041302
21002,19509,2009020705
28878,30753,2008111003
29136,31747,2008101110
18650,18631,2009020711
51288,18649,2009020909
52455,44173,2008100309
36506,39207,2008101207
36215,37341,2008092909
37341,39203,2008100103
37341,39741,2008100711
36215,39158,2008100509
50538,50863,2008100801
25368,37341,2008101106
37195,35797,2008100710
40176,40176,2008092811
25996,25996,2008101105
36004,37341,2008092712
48315,48317,2008093012
36913,36898,2008101207
40176,40176,2008092810
36508,39819,2008100800
37341,37341,2008100911
37288,37362,2008092711
37068,36973,2008092705
30825,40073,2008092807
50427,51246,2008100302
29135,37341,2008092610
36484,36215,2008100823
35797,36215,2008100623
37341,34108,2008092611
36508,37341,2008100811
36987,37341,2008100911
36564,27815,2008101104
25996,25368,2008101106
37285,37341,2008100608
50427,51237,2008100309
37341,36215,2008092723
39203,36913,2008101206
34121,35945,2008092712
36905,36506,2008101207
44173,44177,2008100310
36508,36215,2008092823
40609,40383,2008092812
36214,34761,2008092712
32433,32433,2008042908
38342,29134,2008050523
34935,38339,2008050614
32433,38339,2008050514
38339,29134,2008050700
32433,32433,2007073111
30917,30584,2008052706
30513,30710,2008050707
31235,30710,2008050509
30962,28614,2008062701
28640,30918,2008050605
28051,30918,2008051610
33107,32776,2009091207
56698,62138,2009091212
30462,30836,2008111510
29256,26106,2008100102
31847,26106,2008082312
29134,30615,2008091210
29387,30989,2008101901
30652,29478,2008101109
32003,31927,2008101402
21619,30836,2008112901
26106,31590,2008100801
26106,30934,2008083001
30835,29135,2008091402
26106,26007,2008082802
30903,31589,2008083012
26106,31958,2008110602
21610,29228,2008091408
29228,26106,2008100310
30328,18521,2008082110
64290,29135,2007100923
59707,58184,2007100801
58193,58338,2007100823
39241,27798,2009040300
25790,27798,2008112007
32202,27798,2009022400
34426,27798,2008111106
27798,39240,2009030606
41178,47212,2008113000
42548,27798,2008121723
41178,27798,2009021300
21498,39240,2008122103
27798,27798,2009031207
27798,39240,2009030305
39241,27798,2008122423
27798,27798,2008110411
40682,27798,2009022523
44269,28874,2008121023
44070,27798,2008121900
31015,33016,2009022606
40214,32038,2009021823
42549,39240,2008111712
31015,39240,2008122510
41178,39240,2008122008
63407,39240,2008113005
28217,30203,2009032010
38339,27798,2009011601
28854,32720,2009031805
28874,47939,2009011302
39241,27798,2009031123
36501,39240,2008112906
27798,34425,2008111404
28461,32721,2009040703
40981,26101,2008102617
40682,27798,2008111707
27818,27818,2008121703
32038,40682,2008112207
27798,25833,2008112603
25367,39240,2008103112
24012,28461,2009040703
41178,28874,2009030300
41178,27798,2008111623
27798,32720,2009020604
